PLANT_NAME,MATERIAL_NAME,YEAR_MONTH,STOCK_MT,STOCK_SELL_VALUE,INBOUND_MT,OUTBOUND_MT,POLYMER_TYPE,SHELF_LIFE_IN_MONTH,NET_CHANGE_MT,CALCULATED_INVENTORY_MT,DATE
CHINA-WAREHOUSE,MAT-0233,2024-01,6.525,25839.0,0.0,0.08,P-002,12,-0.08,-0.08,2024-01-01
CHINA-WAREHOUSE,MAT-0233,2024-02,6.425,25443.0,0.0,0.1,P-002,12,-0.1,-0.18,2024-02-01
CHINA-WAREHOUSE,MAT-0233,2024-03,27.325,108603.0,786.7,0.1,P-002,12,786.6,786.4200000000001,2024-03-01
CHINA-WAREHOUSE,MAT-0233,2024-04,24.225,95931.0,510.0,3.06,P-002,12,506.94,1293.3600000000001,2024-04-01
CHINA-WAREHOUSE,MAT-0233,2024-05,49.725,196911.0,153.0,0.0,P-002,12,153.0,1446.3600000000001,2024-05-01
CHINA-WAREHOUSE,MAT-0233,2024-06,49.575,196713.0,0.0,0.15000000000000002,P-002,12,-0.15000000000000002,1446.21,2024-06-01
CHINA-WAREHOUSE,MAT-0233,2024-07,49.075,194634.0,0.1,204.82,P-002,12,-204.72,1241.49,2024-07-01
CHINA-WAREHOUSE,MAT-0233,2024-08,1083.275,4290066.0,0.0,163.78,P-002,12,-163.78,1077.71,2024-08-01
CHINA-WAREHOUSE,MAT-0233,2024-09,519.225,2056428.0,0.0,564.03,P-002,12,-564.03,513.6800000000001,2024-09-01
CHINA-WAREHOUSE,MAT-0233,2024-10,0.15,891.0,0.0,519.08,P-002,12,-519.08,-5.399999999999977,2024-10-01
CHINA-WAREHOUSE,MAT-0233,2024-11,0.125,792.0,229.5,0.03,P-002,12,229.47,224.07000000000002,2024-11-01
CHINA-WAREHOUSE,MAT-0233,2024-12,51.1,202653.0,0.0,178.5,P-002,12,-178.5,45.57000000000002,2024-12-01
CHINA-WAREHOUSE,MAT-0234,2023-12,717.025,1434050.0,0.0,0.0,P-001,5,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0234,2024-01,716.975,0.0,0.0,0.05,P-001,5,-0.05,-0.05,2024-01-01
CHINA-WAREHOUSE,MAT-0234,2024-02,716.975,1433950.0,0.0,0.0,P-001,5,0.0,-0.05,2024-02-01
CHINA-WAREHOUSE,MAT-0234,2024-03,715.925,1431850.0,0.0,1.06,P-001,5,-1.06,-1.11,2024-03-01
CHINA-WAREHOUSE,MAT-0234,2024-04,715.6,1431200.0,0.0,0.3,P-001,5,-0.3,-1.4100000000000001,2024-04-01
CHINA-WAREHOUSE,MAT-0234,2024-05,254.75,567250.0,0.0,361.67,P-001,5,-361.67,-363.08000000000004,2024-05-01
CHINA-WAREHOUSE,MAT-0234,2024-06,30.225,60450.0,0.0,298.77,P-001,5,-298.77,-661.85,2024-06-01
CHINA-WAREHOUSE,MAT-0234,2024-07,25.3,50600.0,0.0,29.66,P-001,5,-29.66,-691.51,2024-07-01
CHINA-WAREHOUSE,MAT-0234,2024-08,24.75,49500.0,396.0,0.55,P-001,5,395.45,-296.06000000000006,2024-08-01
CHINA-WAREHOUSE,MAT-0234,2024-09,270.75,541500.0,0.0,1.5,P-001,5,-1.5,-297.56000000000006,2024-09-01
CHINA-WAREHOUSE,MAT-0234,2024-10,368.375,736750.0,0.0,50.9,P-001,5,-50.9,-348.46000000000004,2024-10-01
CHINA-WAREHOUSE,MAT-0234,2024-11,342.375,684750.0,0.0,26.0,P-001,5,-26.0,-374.46000000000004,2024-11-01
CHINA-WAREHOUSE,MAT-0234,2024-12,340.95,681900.0,0.0,1.43,P-001,5,-1.43,-375.89000000000004,2024-12-01
CHINA-WAREHOUSE,MAT-0235,2023-12,0.725,14123.0,0.0,0.0,P-002,6,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0235,2024-01,0.725,0.0,0.0,0.0,P-002,6,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0235,2024-02,0.725,14123.0,0.0,0.0,P-002,6,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0235,2024-03,0.3,5844.0,0.0,0.43,P-002,6,-0.43,-0.43,2024-03-01
CHINA-WAREHOUSE,MAT-0235,2024-05,0.0,0.0,0.0,0.08,P-002,6,-0.08,-0.51,2024-05-01
CHINA-WAREHOUSE,MAT-0235,2024-12,0.025,3896.0,0.0,0.0,P-002,6,0.0,-0.51,2024-12-01
CHINA-WAREHOUSE,MAT-0236,2023-12,67.15,414469.0,0.0,0.0,P-001,4,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0236,2024-01,42.2,301945.0,99.0,24.95,P-001,4,74.05,74.05,2024-01-01
CHINA-WAREHOUSE,MAT-0236,2024-02,110.9,611782.0,0.0,30.25,P-001,4,-30.25,43.8,2024-02-01
CHINA-WAREHOUSE,MAT-0236,2024-03,91.65,413341.0,0.0,44.0,P-001,4,-44.0,-0.20000000000000284,2024-03-01
CHINA-WAREHOUSE,MAT-0236,2024-04,66.525,300028.0,0.0,25.1,P-001,4,-25.1,-25.300000000000004,2024-04-01
CHINA-WAREHOUSE,MAT-0236,2024-05,0.45,2030.0,0.0,66.05,P-001,4,-66.05,-91.35,2024-05-01
CHINA-WAREHOUSE,MAT-0236,2024-06,0.45,2030.0,0.0,0.0,P-001,4,0.0,-91.35000000000001,2024-06-01
CHINA-WAREHOUSE,MAT-0236,2024-07,99.45,448520.0,99.0,0.0,P-001,4,99.0,7.6499999999999915,2024-07-01
CHINA-WAREHOUSE,MAT-0236,2024-08,197.75,891853.0,99.0,0.7,P-001,4,98.3,105.94999999999999,2024-08-01
CHINA-WAREHOUSE,MAT-0236,2024-09,197.75,891853.0,0.0,0.0,P-001,4,0.0,105.94999999999999,2024-09-01
CHINA-WAREHOUSE,MAT-0236,2024-10,47.875,215917.0,0.0,149.88,P-001,4,-149.88,-43.93000000000001,2024-10-01
CHINA-WAREHOUSE,MAT-0236,2024-11,14.85,66974.0,0.0,33.03,P-001,4,-33.03,-76.96000000000001,2024-11-01
CHINA-WAREHOUSE,MAT-0236,2024-12,89.05,401616.0,99.0,24.75,P-001,4,74.25,-2.710000000000008,2024-12-01
CHINA-WAREHOUSE,MAT-0237,2023-11,0.0,0.0,536.25,0.0,P-001,8,536.25,536.25,2023-11-01
CHINA-WAREHOUSE,MAT-0237,2023-12,15.275,31161.0,0.0,0.0,P-001,8,0.0,536.25,2023-12-01
CHINA-WAREHOUSE,MAT-0237,2024-01,601.0,1226040.0,0.0,0.0,P-001,8,0.0,536.25,2024-01-01
CHINA-WAREHOUSE,MAT-0237,2024-02,599.425,1222827.0,0.0,1.5799999999999998,P-001,8,-1.5799999999999998,534.67,2024-02-01
CHINA-WAREHOUSE,MAT-0237,2024-03,598.95,1221858.0,192.5,0.48,P-001,8,192.02,726.69,2024-03-01
CHINA-WAREHOUSE,MAT-0237,2024-04,598.95,1221858.0,0.0,0.0,P-001,8,0.0,726.69,2024-04-01
CHINA-WAREHOUSE,MAT-0237,2024-05,789.725,1611039.0,0.0,1.44,P-001,8,-1.44,725.25,2024-05-01
CHINA-WAREHOUSE,MAT-0237,2024-06,787.925,1607367.0,0.0,1.68,P-001,8,-1.68,723.57,2024-06-01
CHINA-WAREHOUSE,MAT-0237,2024-07,773.975,1578909.0,0.0,13.959999999999999,P-001,8,-13.959999999999999,709.61,2024-07-01
CHINA-WAREHOUSE,MAT-0237,2024-08,773.925,1578807.0,0.0,0.05,P-001,8,-0.05,709.56,2024-08-01
CHINA-WAREHOUSE,MAT-0237,2024-09,761.2,1552848.0,0.0,12.73,P-001,8,-12.73,696.83,2024-09-01
CHINA-WAREHOUSE,MAT-0237,2024-10,722.6,1524594.0,0.0,13.860000000000001,P-001,8,-13.860000000000001,682.97,2024-10-01
CHINA-WAREHOUSE,MAT-0237,2024-11,721.075,1521483.0,0.0,1.5299999999999998,P-001,8,-1.5299999999999998,681.4399999999999,2024-11-01
CHINA-WAREHOUSE,MAT-0237,2024-12,583.425,1190187.0,0.0,162.25,P-001,8,-162.25,519.19,2024-12-01
CHINA-WAREHOUSE,MAT-0238,2024-08,0.0,0.0,4.125,0.0,P-001,6,4.125,4.125,2024-08-01
CHINA-WAREHOUSE,MAT-0239,2024-09,0.0,0.0,99.0,0.0,P-001,6,99.0,99.0,2024-09-01
CHINA-WAREHOUSE,MAT-0239,2024-10,49.5,149986.0,0.0,0.0,P-001,6,0.0,99.0,2024-10-01
CHINA-WAREHOUSE,MAT-0239,2024-11,94.875,287472.0,148.5,4.13,P-001,6,144.37,243.37,2024-11-01
CHINA-WAREHOUSE,MAT-0239,2024-12,181.5,549946.0,0.0,61.88,P-001,6,-61.88,181.49,2024-12-01
CHINA-WAREHOUSE,MAT-0240,2024-12,13.5,0.0,13.5,0.0,P-002,10,13.5,13.5,2024-12-01
CHINA-WAREHOUSE,MAT-0246,2024-05,0.0,0.0,74.25,0.0,P-001,4,74.25,74.25,2024-05-01
CHINA-WAREHOUSE,MAT-0246,2024-06,74.25,173004.0,123.75,0.0,P-001,4,123.75,198.0,2024-06-01
CHINA-WAREHOUSE,MAT-0246,2024-07,147.05,342628.0,0.0,50.97,P-001,4,-50.97,147.03,2024-07-01
CHINA-WAREHOUSE,MAT-0246,2024-08,22.9,53358.0,0.0,123.87,P-001,4,-123.87,23.159999999999997,2024-08-01
CHINA-WAREHOUSE,MAT-0246,2024-09,0.9,2097.0,420.75,22.009999999999998,P-001,4,398.74,421.9,2024-09-01
CHINA-WAREHOUSE,MAT-0246,2024-10,421.425,981921.0,321.75,0.0,P-001,4,321.75,743.65,2024-10-01
CHINA-WAREHOUSE,MAT-0246,2024-11,135.2,315017.0,0.0,607.78,P-001,4,-607.78,135.87,2024-11-01
CHINA-WAREHOUSE,MAT-0246,2024-12,308.375,718514.0,0.0,123.76,P-001,4,-123.76,12.11,2024-12-01
CHINA-WAREHOUSE,MAT-0249,2023-12,25.9,168350.0,0.0,0.0,P-002,12,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0249,2024-01,25.9,168350.0,0.0,0.0,P-002,12,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0249,2024-02,0.0,0.0,0.0,25.9,P-002,12,-25.9,-25.9,2024-02-01
CHINA-WAREHOUSE,MAT-0250,2024-01,0.0,0.0,12.375,0.0,P-001,2,12.375,12.375,2024-01-01
CHINA-WAREHOUSE,MAT-0250,2024-03,9.875,59053.0,0.0,2.5,P-001,2,-2.5,9.875,2024-03-01
CHINA-WAREHOUSE,MAT-0250,2024-04,0.25,1495.0,0.0,9.629999999999999,P-001,2,-9.629999999999999,0.245000000000001,2024-04-01
CHINA-WAREHOUSE,MAT-0250,2024-05,0.25,1495.0,0.0,0.0,P-001,2,0.0,0.245000000000001,2024-05-01
CHINA-WAREHOUSE,MAT-0250,2024-06,0.25,1495.0,0.0,0.0,P-001,2,0.0,0.245000000000001,2024-06-01
CHINA-WAREHOUSE,MAT-0250,2024-07,0.25,1495.0,0.0,0.0,P-001,2,0.0,0.245000000000001,2024-07-01
CHINA-WAREHOUSE,MAT-0250,2024-08,0.25,1495.0,0.0,0.0,P-001,2,0.0,0.245000000000001,2024-08-01
CHINA-WAREHOUSE,MAT-0250,2024-09,0.0,0.0,0.0,0.23,P-001,2,-0.23,0.015000000000000985,2024-09-01
CHINA-WAREHOUSE,MAT-0251,2024-10,0.0,0.0,8.25,0.0,P-001,3,8.25,8.25,2024-10-01
CHINA-WAREHOUSE,MAT-0251,2024-12,0.0,0.0,0.0,8.28,P-001,3,-8.28,-0.02999999999999936,2024-12-01
CHINA-WAREHOUSE,MAT-0254,2024-05,17.8,227128.0,0.0,3.0,P-002,4,-3.0,-3.0,2024-05-01
CHINA-WAREHOUSE,MAT-0254,2024-06,17.8,227128.0,0.0,0.0,P-002,4,0.0,-3.0,2024-06-01
CHINA-WAREHOUSE,MAT-0254,2024-07,17.8,183162.0,0.0,0.0,P-002,4,0.0,-3.0,2024-07-01
CHINA-WAREHOUSE,MAT-0254,2024-08,105.05,1243792.0,154.75,0.0,P-002,4,154.75,151.75,2024-08-01
CHINA-WAREHOUSE,MAT-0254,2024-09,172.45,2041808.0,0.0,0.1,P-002,4,-0.1,151.65,2024-09-01
CHINA-WAREHOUSE,MAT-0254,2024-10,172.45,2041808.0,0.0,0.0,P-002,4,0.0,151.65,2024-10-01
CHINA-WAREHOUSE,MAT-0254,2024-11,166.925,1976392.0,0.0,5.5,P-002,4,-5.5,146.15,2024-11-01
CHINA-WAREHOUSE,MAT-0254,2024-12,166.925,1976392.0,0.0,0.0,P-002,4,0.0,146.15,2024-12-01
CHINA-WAREHOUSE,MAT-0255,2024-09,0.0,0.0,49.5,0.0,P-001,6,49.5,49.5,2024-09-01
CHINA-WAREHOUSE,MAT-0255,2024-10,47.725,15749.0,74.25,1.7,P-001,6,72.55,122.05,2024-10-01
CHINA-WAREHOUSE,MAT-0255,2024-11,93.5,30855.0,0.0,28.45,P-001,6,-28.45,93.6,2024-11-01
CHINA-WAREHOUSE,MAT-0255,2024-12,192.5,63525.0,0.0,0.0,P-001,6,0.0,93.6,2024-12-01
CHINA-WAREHOUSE,MAT-0256,2023-12,148.4,638120.0,0.0,0.0,P-001,4,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0256,2024-01,98.85,0.0,0.0,49.55,P-001,4,-49.55,-49.55,2024-01-01
CHINA-WAREHOUSE,MAT-0256,2024-02,98.85,0.0,0.0,0.0,P-001,4,0.0,-49.55,2024-02-01
CHINA-WAREHOUSE,MAT-0256,2024-03,98.85,0.0,0.0,0.0,P-001,4,0.0,-49.55,2024-03-01
CHINA-WAREHOUSE,MAT-0256,2024-04,98.85,0.0,0.0,0.0,P-001,4,0.0,-49.55,2024-04-01
CHINA-WAREHOUSE,MAT-0256,2024-05,98.85,0.0,0.0,0.0,P-001,4,0.0,-49.55,2024-05-01
CHINA-WAREHOUSE,MAT-0256,2024-06,98.85,425055.0,0.0,0.0,P-001,4,0.0,-49.55,2024-06-01
CHINA-WAREHOUSE,MAT-0256,2024-07,98.825,424948.0,0.0,0.0,P-001,4,0.0,-49.55,2024-07-01
CHINA-WAREHOUSE,MAT-0256,2024-08,74.075,424948.0,0.0,0.0,P-001,4,0.0,-49.55,2024-08-01
CHINA-WAREHOUSE,MAT-0256,2024-09,24.55,211990.0,0.0,49.5,P-001,4,-49.5,-99.05,2024-09-01
CHINA-WAREHOUSE,MAT-0256,2024-10,49.3,211990.0,0.0,0.0,P-001,4,0.0,-99.05,2024-10-01
CHINA-WAREHOUSE,MAT-0256,2024-11,98.875,425163.0,99.0,49.3,P-001,4,49.7,-49.349999999999994,2024-11-01
CHINA-WAREHOUSE,MAT-0256,2024-12,97.5,425163.0,0.0,0.0,P-001,4,0.0,-49.349999999999994,2024-12-01
CHINA-WAREHOUSE,MAT-0257,2023-12,5.151,10457.0,0.0,0.0,P-002,8,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0257,2024-01,9.939,20175.0,0.0,0.0,P-002,8,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0257,2024-02,10.464,21241.0,0.0,0.0,P-002,8,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0257,2024-03,10.421,21153.0,0.0,0.0,P-002,8,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0257,2024-04,10.526,21368.0,0.0,0.0,P-002,8,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0257,2024-05,10.592,21502.0,0.0,0.0,P-002,8,0.0,0.0,2024-05-01
CHINA-WAREHOUSE,MAT-0257,2024-06,0.075,153.0,0.0,0.0,P-002,8,0.0,0.0,2024-06-01
CHINA-WAREHOUSE,MAT-0257,2024-07,0.22,447.0,0.0,0.0,P-002,8,0.0,0.0,2024-07-01
CHINA-WAREHOUSE,MAT-0257,2024-08,0.287,582.0,0.0,0.0,P-002,8,0.0,0.0,2024-08-01
CHINA-WAREHOUSE,MAT-0257,2024-09,0.19,386.0,0.0,0.0,P-002,8,0.0,0.0,2024-09-01
CHINA-WAREHOUSE,MAT-0257,2024-10,0.286,580.0,0.0,0.0,P-002,8,0.0,0.0,2024-10-01
CHINA-WAREHOUSE,MAT-0257,2024-11,0.309,626.0,0.0,0.0,P-002,8,0.0,0.0,2024-11-01
CHINA-WAREHOUSE,MAT-0257,2024-12,0.309,626.0,0.0,0.0,P-002,8,0.0,0.0,2024-12-01
CHINA-WAREHOUSE,MAT-0258,2023-12,10.048,58879.0,0.0,0.0,P-002,9,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0258,2024-01,22.737000000000002,133242.0,0.0,0.0,P-002,9,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0258,2024-02,24.012,140713.0,0.0,0.0,P-002,9,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0258,2024-03,24.843,145578.0,0.0,0.0,P-002,9,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0258,2024-04,26.366,154505.0,0.0,0.0,P-002,9,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0258,2024-05,29.474999999999998,172724.0,0.0,0.0,P-002,9,0.0,0.0,2024-05-01
CHINA-WAREHOUSE,MAT-0258,2024-06,1.357,7953.0,0.0,0.0,P-002,9,0.0,0.0,2024-06-01
CHINA-WAREHOUSE,MAT-0258,2024-07,2.113,12382.0,0.0,0.0,P-002,9,0.0,0.0,2024-07-01
CHINA-WAREHOUSE,MAT-0258,2024-08,2.962,17358.0,0.0,0.0,P-002,9,0.0,0.0,2024-08-01
CHINA-WAREHOUSE,MAT-0258,2024-09,0.529,3098.0,0.0,0.0,P-002,9,0.0,0.0,2024-09-01
CHINA-WAREHOUSE,MAT-0258,2024-10,0.814,4768.0,0.0,0.0,P-002,9,0.0,0.0,2024-10-01
CHINA-WAREHOUSE,MAT-0258,2024-11,1.038,6082.0,0.0,0.0,P-002,9,0.0,0.0,2024-11-01
CHINA-WAREHOUSE,MAT-0258,2024-12,1.243,7286.0,0.0,0.0,P-002,9,0.0,0.0,2024-12-01
CHINA-WAREHOUSE,MAT-0259,2023-12,152.75,479636.0,0.0,0.0,P-001,7,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0259,2024-01,125.75,394856.0,247.5,32.51,P-001,7,214.99,214.99,2024-01-01
CHINA-WAREHOUSE,MAT-0259,2024-02,238.25,748106.0,90.0,0.0,P-001,7,90.0,304.99,2024-02-01
CHINA-WAREHOUSE,MAT-0259,2024-03,328.75,1032276.0,0.0,44.5,P-001,7,-44.5,260.49,2024-03-01
CHINA-WAREHOUSE,MAT-0259,2024-04,121.0,379940.0,90.0,297.68,P-001,7,-207.68,52.81,2024-04-01
CHINA-WAREHOUSE,MAT-0259,2024-05,8.5,26690.0,0.0,202.5,P-001,7,-202.5,-149.69,2024-05-01
CHINA-WAREHOUSE,MAT-0259,2024-06,7.25,22765.0,0.0,8.5,P-001,7,-8.5,-158.19,2024-06-01
CHINA-WAREHOUSE,MAT-0260,2023-12,2.4,8976.0,0.0,0.0,P-001,5,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0260,2024-01,2.4,0.0,0.0,0.0,P-001,5,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0260,2024-02,2.4,0.0,0.0,0.0,P-001,5,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0260,2024-03,2.4,0.0,0.0,0.0,P-001,5,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0260,2024-04,2.4,0.0,0.0,0.0,P-001,5,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0260,2024-05,2.4,8976.0,0.0,0.0,P-001,5,0.0,0.0,2024-05-01
CHINA-WAREHOUSE,MAT-0260,2024-06,1.8,6732.0,0.0,0.03,P-001,5,-0.03,-0.03,2024-06-01
CHINA-WAREHOUSE,MAT-0260,2024-07,1.8,6732.0,0.0,0.0,P-001,5,0.0,-0.03,2024-07-01
CHINA-WAREHOUSE,MAT-0260,2024-08,1.2,4488.0,0.0,0.6,P-001,5,-0.6,-0.63,2024-08-01
CHINA-WAREHOUSE,MAT-0260,2024-09,1.2,4488.0,0.0,0.0,P-001,5,0.0,-0.63,2024-09-01
CHINA-WAREHOUSE,MAT-0260,2024-10,0.6,2244.0,0.0,0.6,P-001,5,-0.6,-1.23,2024-10-01
CHINA-WAREHOUSE,MAT-0260,2024-11,0.6,2244.0,0.0,0.0,P-001,5,0.0,-1.23,2024-11-01
CHINA-WAREHOUSE,MAT-0260,2024-12,0.6,2244.0,0.0,0.0,P-001,5,0.0,-1.23,2024-12-01
CHINA-WAREHOUSE,MAT-0261,2023-12,205.05,1460668.0,76.5,0.0,P-002,5,76.5,76.5,2023-12-01
CHINA-WAREHOUSE,MAT-0261,2024-01,535.425,0.0,178.5,1.05,P-002,5,177.45,253.95,2024-01-01
CHINA-WAREHOUSE,MAT-0261,2024-02,535.425,3812938.0,0.0,0.0,P-002,5,0.0,253.95,2024-02-01
CHINA-WAREHOUSE,MAT-0261,2024-03,535.05,3812404.0,0.2,0.08,P-002,5,0.12000000000000001,254.07,2024-03-01
CHINA-WAREHOUSE,MAT-0261,2024-04,534.95,3810980.0,280.5,0.1,P-002,5,280.4,534.47,2024-04-01
CHINA-WAREHOUSE,MAT-0261,2024-05,483.35,3443588.0,765.0,51.6,P-002,5,713.4,1247.87,2024-05-01
CHINA-WAREHOUSE,MAT-0261,2024-06,483.25,3442164.0,153.0,153.01,P-002,5,-0.009999999999990905,1247.86,2024-06-01
CHINA-WAREHOUSE,MAT-0261,2024-07,510.65000000000003,3636896.0,52.9,25.68,P-002,5,27.22,1275.08,2024-07-01
CHINA-WAREHOUSE,MAT-0261,2024-08,1577.825,11236606.0,48.0,25.5,P-002,5,22.5,1297.58,2024-08-01
CHINA-WAREHOUSE,MAT-0261,2024-09,1475.8000000000002,10509298.0,0.0,102.12,P-002,5,-102.12,1195.4599999999998,2024-09-01
CHINA-WAREHOUSE,MAT-0261,2024-10,964.975,6872224.0,0.0,510.01,P-002,5,-510.01,685.4499999999999,2024-10-01
CHINA-WAREHOUSE,MAT-0261,2024-11,633.425,4511054.0,0.0,331.5,P-002,5,-331.5,353.94999999999993,2024-11-01
CHINA-WAREHOUSE,MAT-0261,2024-12,403.9,2876836.0,0.0,229.5,P-002,5,-229.5,124.44999999999993,2024-12-01
CHINA-WAREHOUSE,MAT-0262,2023-12,49.5,363825.0,0.0,0.0,P-001,7,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0262,2024-01,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-01-01
CHINA-WAREHOUSE,MAT-0262,2024-02,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-02-01
CHINA-WAREHOUSE,MAT-0262,2024-03,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-03-01
CHINA-WAREHOUSE,MAT-0262,2024-04,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-04-01
CHINA-WAREHOUSE,MAT-0262,2024-05,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-05-01
CHINA-WAREHOUSE,MAT-0262,2024-06,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-06-01
CHINA-WAREHOUSE,MAT-0262,2024-07,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-07-01
CHINA-WAREHOUSE,MAT-0262,2024-08,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-08-01
CHINA-WAREHOUSE,MAT-0262,2024-09,49.5,0.0,0.0,0.0,P-001,7,0.0,0.0,2024-09-01
CHINA-WAREHOUSE,MAT-0262,2024-11,0.0,0.0,0.0,49.5,P-001,7,-49.5,-49.5,2024-11-01
CHINA-WAREHOUSE,MAT-0263,2024-03,0.0,0.0,296.775,0.0,P-001,5,296.775,296.775,2024-03-01
CHINA-WAREHOUSE,MAT-0263,2024-04,148.425,1003353.0,0.0,0.0,P-001,5,0.0,296.775,2024-04-01
CHINA-WAREHOUSE,MAT-0263,2024-05,0.9,6084.0,0.0,295.7,P-001,5,-295.7,1.0749999999999886,2024-05-01
CHINA-WAREHOUSE,MAT-0263,2024-06,0.9,6084.0,0.0,0.0,P-001,5,0.0,1.0749999999999886,2024-06-01
CHINA-WAREHOUSE,MAT-0263,2024-07,0.9,6084.0,0.0,0.0,P-001,5,0.0,1.0749999999999886,2024-07-01
CHINA-WAREHOUSE,MAT-0263,2024-08,0.9,6084.0,0.0,0.0,P-001,5,0.0,1.0749999999999886,2024-08-01
CHINA-WAREHOUSE,MAT-0263,2024-09,0.9,6084.0,0.0,0.0,P-001,5,0.0,1.0749999999999886,2024-09-01
CHINA-WAREHOUSE,MAT-0263,2024-10,0.9,6084.0,0.0,0.0,P-001,5,0.0,1.0749999999999886,2024-10-01
CHINA-WAREHOUSE,MAT-0263,2024-11,0.9,6084.0,0.0,0.0,P-001,5,0.0,1.0749999999999886,2024-11-01
CHINA-WAREHOUSE,MAT-0263,2024-12,0.9,6084.0,0.0,0.0,P-001,5,0.0,1.0749999999999886,2024-12-01
CHINA-WAREHOUSE,MAT-0264,2023-12,684.05,5191940.0,0.0,0.0,P-001,7,0.0,0.0,2023-12-01
CHINA-WAREHOUSE,MAT-0264,2024-01,411.67499999999995,3124613.0,297.0,569.31,P-001,7,-272.30999999999995,-272.30999999999995,2024-01-01
CHINA-WAREHOUSE,MAT-0264,2024-02,287.925,2185352.0,148.5,420.79,P-001,7,-272.29,-544.5999999999999,2024-02-01
CHINA-WAREHOUSE,MAT-0264,2024-03,609.55,4626485.0,742.5,272.26,P-001,7,470.24,-74.35999999999996,2024-03-01
CHINA-WAREHOUSE,MAT-0264,2024-04,683.5250000000001,5187957.0,594.0,668.27,P-001,7,-74.26999999999998,-148.62999999999994,2024-04-01
CHINA-WAREHOUSE,MAT-0264,2024-05,138.875,1054062.0,0.0,544.6,P-001,7,-544.6,-693.23,2024-05-01
CHINA-WAREHOUSE,MAT-0264,2024-06,653.55,4991754.0,792.0,273.17,P-001,7,518.8299999999999,-174.39999999999998,2024-06-01
CHINA-WAREHOUSE,MAT-0264,2024-07,587.325,4468233.0,445.5,511.55,P-001,7,-66.05000000000001,-240.45,2024-07-01
CHINA-WAREHOUSE,MAT-0264,2024-08,290.275,2203188.0,148.5,445.51,P-001,7,-297.01,-537.46,2024-08-01
CHINA-WAREHOUSE,MAT-0264,2024-09,290.1,2201859.0,495.0,297.11,P-001,7,197.89,-339.57,2024-09-01
CHINA-WAREHOUSE,MAT-0264,2024-10,37.925,329596.0,0.0,444.65,P-001,7,-444.65,-784.22,2024-10-01
CHINA-WAREHOUSE,MAT-0264,2024-11,7.525,98860.0,792.0,34.54,P-001,7,757.46,-26.75999999999999,2024-11-01
CHINA-WAREHOUSE,MAT-0264,2024-12,129.775,984993.0,0.0,675.14,P-001,7,-675.14,-701.9,2024-12-01
CHINA-WAREHOUSE,MAT-0265,2023-12,4.0,30361.0,742.5,0.0,P-001,8,742.5,742.5,2023-12-01
CHINA-WAREHOUSE,MAT-0265,2024-01,275.075,2087821.0,742.5,867.17,P-001,8,-124.66999999999996,617.83,2024-01-01
CHINA-WAREHOUSE,MAT-0265,2024-02,101.47500000000001,770196.0,148.5,668.45,P-001,8,-519.95,97.88,2024-02-01
CHINA-WAREHOUSE,MAT-0265,2024-03,1288.75,9781614.0,1633.5,148.51,P-001,8,1484.99,1582.87,2024-03-01
CHINA-WAREHOUSE,MAT-0265,2024-04,1839.2,13959529.0,445.5,191.78,P-001,8,253.72,1836.5900000000001,2024-04-01
